Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A	TCGA-02-2485-01A	TCGA-02-2486-01A	TCGA-06-0122-01A	TCGA-06-0124-01A
ZNF365	0	0	0	0	0	0	0	0	0
ALG10B	0	0	0	0	0	0	0	0	0
CDC14B	0	0	0	0	0	0	0	0	0
SYNE3	0	0	0	0	0	0	0	0	0
PHC1	0	0	0	0	0	0	0	0	0
ARX	0	0	0	0	0	0	0	0	0
C5orf63	0	0	0	0	0	0	0	0	0
PPP3CB	0	0	0	0	0	0	0	0	0
TRAV27	0	0	0	0	0	0	0	0	0
IRX6	0	0	0	0	0	0	0	0	0
MIR4455	0	0	0	0	0	0	0	0	0
HHEX	0	0	0	0	0	0	0	0	0
LGALS7	0	0	0	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0	0	0	0
LSM14B	0	0	0	0	0	0	0	0	0
PLCH1	0	0	0	0	0	0	0	0	0
OR1M1	0	0	0	0	0	0	0	0	0
PRAMEF16	0	0	0	0	0	0	0	0	0
MIR493	0	0	0	0	0	0	0	0	0
TLN2	0	0	0	0	0	0	0	0	0
WBP2NL	0	0	0	0	0	0	0	0	0
RAET1K	0	0	0	0	0	0	0	0	0
HDAC4	0	0	0	0	0	0	0	0	0
RPS6	0	0	0	0	0	0	0	0	0
RSG1	0	0	0	0	0	0	0	0	0
FAM102A	0	0	0	0	0	0	0	0	0
SPPL2A	0	0	0	0	0	0	0	0	0
CTNNBIP1	0	0	0	0	0	0	0	0	0
OR51B4	0	0	0	0	-1	0	0	0	0
RN7SL277P	0	0	0	0	0	0	0	0	0
KRT121P	0	0	0	0	0	0	0	0	0
MIR3615	0	0	1	0	0	0	0	0	0
YAF2	0	0	0	0	0	0	0	0	0
BRPF1	0	0	0	0	0	0	0	0	0
SMKR1	0	0	0	0	0	0	0	0	0
CYP2S1	0	0	0	0	0	0	0	0	0
TTC36	0	0	0	0	0	0	0	0	0
LIAS	0	0	0	0	0	0	0	0	0
MAPK1	0	0	0	0	0	0	0	0	0
MRM1	0	0	0	0	0	0	0	0	0
ZNF705D	0	0	0	0	0	0	0	0	0
FNIP2	0	0	0	0	0	0	0	0	0
HSD17B3	0	0	0	0	0	0	0	0	0
HN1L	0	0	0	0	0	0	0	0	0
CTRC	0	0	0	0	0	0	0	0	0
OR4F4	0	0	0	0	0	0	0	0	0
GHRLOS	0	0	0	0	0	0	0	0	0
HNRNPA2B1	0	0	0	0	0	0	0	0	0
TRIM34	0	0	0	0	-1	0	0	0	0
GADD45A	0	0	0	0	0	0	0	0	0
RNF216	0	0	0	0	0	0	0	0	0
TMEM70	0	0	0	0	0	0	0	0	0
PPP1R14B	0	0	0	0	0	0	0	0	0
SBF1	0	0	0	0	0	0	0	0	0
TAS2R42	0	0	0	0	0	0	0	0	0
C19orf26	0	0	0	0	0	0	0	0	0
C1orf50	0	0	0	0	0	0	0	0	0
LINC00476	0	0	0	0	0	0	0	0	0
RPL30P11	0	0	0	0	0	0	0	0	0
C10orf128	0	0	0	0	0	0	0	0	0
CALCB	0	0	0	0	0	0	0	0	0
MIR5697	0	0	0	0	0	0	0	0	0
RN7SKP171	0	0	0	0	0	0	0	0	0
LINC00290	0	0	0	0	0	0	0	0	0
USP46	0	0	0	0	0	0	0	0	0
CCNJ	0	0	0	0	0	0	0	0	0
PSD	0	0	0	0	0	0	0	0	0
GNAZ	0	0	0	0	0	0	0	0	0
FAM57A	0	0	0	0	0	0	0	0	0
LILRB3	0	0	0	0	0	0	0	0	0
APOPT1	0	0	0	0	0	0	0	0	0
MIR4797	0	0	0	0	0	0	0	0	0
STIM2	0	0	0	0	0	0	0	0	0
GYS2	0	0	0	0	0	0	0	0	0
NUPL2	0	0	0	0	0	0	0	0	0
UBE3B	0	0	0	0	0	0	0	0	0
IQCE	0	0	0	0	0	0	0	0	0
EIF3A	0	0	0	0	0	0	0	0	0
FBXW10	0	0	0	0	0	0	0	0	0
COA4	0	0	0	0	0	0	0	0	0
YRDC	0	0	0	0	0	0	0	0	0
GPRC5D	0	0	0	0	0	0	0	0	0
KIF12	0	0	0	0	0	0	0	0	0
BLVRA	0	0	0	0	0	0	0	0	0
LRRC23	0	0	0	0	0	0	0	0	0
SLC22A7	0	0	0	0	0	0	0	0	0
MIR4648	0	0	0	0	0	0	0	0	0
DAZAP2	0	0	0	0	0	0	0	0	0
MIR1273C	0	0	0	0	0	0	0	0	0
PPFIA2	0	0	0	0	0	0	0	0	0
BOK	0	0	0	0	0	0	0	0	0
MYEOV	0	0	0	0	0	0	0	0	0
FRG1	0	0	0	0	0	0	0	0	0
ADAMTS15	0	0	0	0	0	0	0	0	0
THBS4	0	0	0	0	0	0	0	0	0
C12orf77	0	0	0	0	0	0	0	0	0
B4GALNT3	0	0	0	0	0	0	0	0	0
FCHO1	0	0	0	0	0	0	0	0	0
FSCN1	0	0	0	0	0	0	0	0	0
TMEM136	0	0	0	0	0	0	0	0	0
TRAJ13	0	0	0	0	0	0	0	0	0
KIF17	0	0	0	0	0	0	0	0	0
TRIM66	0	0	0	0	-1	0	0	0	0
TMEM203	0	0	0	0	0	0	0	0	0
RINL	0	0	0	0	0	0	0	0	0
ANKRD36C	0	0	0	0	0	0	0	0	0
ZNF132	0	0	0	0	0	0	0	0	0
CBWD6	0	0	0	0	0	0	0	0	0
ST6GALNAC4	0	0	0	0	0	0	0	0	0
RN7SL242P	0	0	0	0	0	0	0	0	0
KIAA0391	0	0	0	0	0	0	0	0	0
KRT6C	0	0	0	0	0	0	0	0	0
SIRPA	0	0	0	0	0	0	0	0	0
ZNF786	0	0	0	0	0	0	0	0	0
METTL21B	1	0	0	0	0	1	0	0	0
IGFBP6	0	0	0	0	0	0	0	0	0
LYVE1	0	0	0	0	-1	0	0	0	0
IZUMO3	0	0	0	0	-1	0	0	0	0
GPR144	0	0	0	0	0	0	0	0	0
ALG1L2	0	0	0	0	0	0	0	0	0
APOH	0	0	1	0	0	0	0	0	0
TSC22D2	0	0	0	0	0	0	0	0	0
PTPN20A	0	0	0	0	0	0	0	0	0
ASPG	0	0	0	0	0	0	0	0	0
FLG2	0	0	0	0	0	0	0	0	0
C6orf222	0	0	0	0	0	0	0	0	0
ARHGEF15	0	0	0	0	0	0	0	0	0
NDUFV1	0	0	0	0	0	0	0	0	0
C9orf172	0	0	0	0	0	0	0	0	0
RAB3GAP2	0	0	0	0	0	0	0	0	0
STEAP1B	0	0	0	0	0	0	0	0	0
UFSP2	0	0	0	0	0	0	0	0	0
LST3	0	0	0	0	0	0	0	0	0
REXO4	0	0	0	0	0	0	0	0	0
CLEC7A	0	0	0	0	0	0	0	0	0
EEF1DP3	0	0	0	0	0	0	0	0	0
SLC37A2	0	0	0	0	0	0	0	0	0
TAAR5	0	0	0	0	0	0	0	0	0
RN7SKP93	0	0	0	0	0	0	0	0	0
FAM132A	0	0	0	0	0	0	0	0	0
LINC00523	0	0	0	0	0	0	0	0	0
MIR4718	0	0	0	0	0	0	0	0	0
C2orf43	0	0	0	0	0	0	0	0	0
SELPLG	0	0	0	0	0	0	0	0	0
GPRIN1	0	0	0	0	0	0	0	0	0
BAZ2B	0	0	0	0	0	0	0	0	0
WDR87	0	0	0	0	0	0	0	0	0
RNU6ATAC	0	0	0	0	0	0	0	0	0
BRD7	0	0	0	0	0	0	0	0	0
POU6F2	0	0	0	0	0	0	0	0	0
GCOM1	0	0	0	0	0	0	0	0	0
MIR30D	0	0	0	0	0	0	0	0	0
PRSS55	0	0	0	0	0	0	0	1	0
SNORD6	0	0	0	0	0	0	0	0	0
TCEB1	0	0	0	0	0	0	0	0	0
DEFA1	0	0	0	0	0	0	0	1	0
LINC00858	0	0	0	0	0	0	0	0	0
DTYMK	0	0	0	0	0	0	0	0	0
OPCML	0	0	0	0	0	0	0	0	0
LINGO2	0	0	0	0	0	0	0	0	0
F13B	0	0	0	0	0	0	0	0	0
TAX1BP3	0	0	0	0	0	0	0	0	0
MARK2	0	0	0	0	0	0	0	0	0
AKAP12	0	0	0	0	0	0	0	0	0
AMBN	0	0	0	0	0	0	0	0	0
KIRREL2	0	0	0	0	0	0	0	0	0
SLAIN2	0	0	0	0	0	0	0	0	0
TMEM91	0	0	0	0	0	0	0	0	0
HRASLS2	0	0	0	0	0	0	0	0	0
ITFG3	0	0	0	0	0	0	0	0	0
C10orf137	0	0	0	0	0	0	0	0	0
RN7SL263P	0	0	0	0	0	0	0	0	0
FBXL22	0	0	0	0	0	0	0	0	0
AP1B1	0	0	0	0	0	0	0	0	0
OR52A5	0	0	0	0	-1	0	0	0	0
CCNT1	0	0	0	0	0	0	0	0	0
DYNLL1	0	0	0	0	0	0	0	0	0
WDR53	0	0	0	0	0	0	0	0	0
PLSCR1	0	0	0	0	0	0	0	0	0
HELB	0	0	0	0	0	0	0	0	0
PHACTR2	0	0	0	0	0	0	0	0	0
LINC00483	0	0	0	0	0	0	0	0	0
VENTX	0	0	0	0	-1	0	0	0	0
FEZ1	0	0	0	0	0	0	0	0	0
APOD	0	0	0	0	0	0	0	0	0
C10orf43	0	0	0	0	0	0	0	0	0
KCTD11	0	0	0	0	0	0	0	0	0
PAOX	0	0	0	0	-1	0	0	0	0
CLDN25	0	0	0	0	0	0	0	0	0
FAM154A	0	0	0	0	0	0	0	0	0
MAPK8	0	0	0	0	0	0	0	0	0
CCDC38	0	0	0	0	0	0	0	0	0
DNAJC8	0	0	0	0	0	0	0	0	0
RNA5SP283	0	0	0	0	0	0	0	0	0
KCNJ12	0	0	0	0	0	0	0	0	0
WNT11	0	0	0	0	0	0	0	0	0
GPR35	0	0	0	0	0	0	0	0	0
NRGN	0	0	0	0	0	0	0	0	0
MIR147A	0	0	0	0	0	0	0	0	0
IFNW1	0	0	0	-1	-1	0	0	0	-1
SCN1B	0	0	0	0	0	0	0	0	0
SKINTL	0	0	0	0	0	0	0	0	0
RN7SL300P	0	0	0	0	0	0	0	0	0
RN7SL220P	0	0	0	0	0	0	0	0	0
KLB	0	0	0	0	0	0	0	0	0
TAAR2	0	0	0	0	0	0	0	0	0
VAMP5	0	0	0	0	0	0	0	0	0
TUBA1C	0	0	0	0	0	0	0	0	0
ZFYVE28	0	0	0	0	0	0	0	0	0
FAM175B	0	0	0	0	0	0	0	0	0
KIF27	0	0	0	0	0	0	0	0	0
SYTL2	0	0	0	0	0	0	0	0	0
EBF2	0	0	0	0	0	0	0	0	0
OR6T1	0	0	0	0	0	0	0	0	0
RN7SL71P	0	0	0	0	0	0	0	0	0
CYP3A43	0	0	0	0	0	0	0	0	0
CCDC91	0	0	0	0	0	0	0	0	0
AKR1B1	0	0	0	0	0	0	0	0	0
KAL1	0	0	0	0	0	0	0	0	0
CALN1	0	0	0	0	0	0	0	0	0
GRID2	0	0	0	0	0	0	-1	0	0
ZNF423	0	0	0	0	0	0	0	0	0
TMEM114	0	0	0	0	0	0	0	0	0
CYBB	0	0	0	0	0	0	0	0	0
UXS1	0	0	0	0	0	0	0	0	0
SART1	0	0	0	0	0	0	0	0	0
CLEC17A	0	0	0	0	0	0	0	0	0
RNY4	0	0	0	0	0	0	0	0	0
SPTA1	0	0	0	0	0	0	0	0	0
SHB	0	0	0	0	0	0	0	0	0
C11orf45	0	0	0	0	0	0	0	0	0
CHST7	0	0	0	0	0	0	0	0	0
SEMA6D	0	0	0	0	0	0	0	0	0
IKZF4	0	0	0	0	0	0	0	0	0
MIR548D2	0	0	1	0	0	0	0	0	0
KCNJ3	0	0	0	0	0	0	0	0	0
MYCN	0	0	0	0	0	0	0	0	0
MAPK13	0	0	0	0	0	0	0	0	0
GPR113	0	0	0	0	0	0	0	0	0
ZNF573	0	0	0	0	0	0	0	0	0
NTF3	0	0	0	0	0	0	0	0	0
GSPT1	0	0	0	0	0	0	0	0	0
DPP9	0	0	0	0	0	0	0	0	0
SLC43A2	0	0	0	0	0	0	0	0	0
NAIF1	0	0	0	0	0	0	0	0	0
GUSB	0	0	0	0	0	0	0	0	0
IGHG1	0	0	0	0	0	0	0	0	0
FOXB2	0	0	0	0	0	0	0	0	0
COPS3	0	0	0	0	0	0	0	0	0
RPL6P27	0	0	0	0	0	0	0	0	0
TRGJ2	0	0	0	0	0	0	0	0	0
RN7SL437P	0	0	1	0	0	0	0	0	0
HYLS1	0	0	0	0	0	0	0	0	0
TTC29	0	0	0	0	0	0	0	0	0
ZNF616	0	0	0	0	0	0	0	0	0
MIR609	0	0	0	0	0	0	0	0	0
PDE6B	0	0	0	0	0	0	0	0	0
PI4K2B	0	0	0	0	0	0	0	0	0
MRPS16	0	0	0	0	0	0	0	0	0
KRT18	0	0	0	0	0	0	0	0	0
RNA5SP431	0	0	0	0	0	0	0	0	0
MACC1	0	0	0	0	0	0	0	0	0
LACRT	0	0	0	0	0	0	0	0	0
OR51F2	0	0	0	0	-1	0	0	0	0
OR1C1	0	0	0	0	0	0	0	0	0
FAM72A	0	0	0	0	0	0	0	0	0
OR2F1	0	0	0	0	0	0	0	0	0
ZDHHC13	0	0	0	0	0	0	0	0	0
ZNF415	0	0	0	0	0	0	0	0	0
CDK5RAP3	0	0	0	0	0	0	0	0	0
GGCX	0	0	0	0	0	0	0	0	0
YTHDF2	0	0	0	0	0	0	0	0	0
C10orf129	0	0	0	0	0	0	0	0	0
TCEA1	0	0	0	0	0	0	0	0	0
ARPC4	0	0	0	0	0	0	0	0	0
ZNF853	0	0	0	0	0	0	0	0	0
ZNF729	0	0	0	0	0	0	0	0	0
EGLN2	0	0	0	0	0	0	0	0	0
RNY4P20	0	0	0	0	0	0	0	0	0
TNFRSF14	0	0	0	0	0	0	0	0	0
USP17L11	0	0	0	0	0	0	0	0	0
ROBO3	0	0	0	0	0	0	0	0	0
TRIM28	0	0	0	0	0	0	0	0	0
SMIM6	0	0	1	0	0	0	0	0	0
MZF1	0	0	0	0	0	0	0	0	0
IGHG3	0	0	0	0	0	0	0	0	0
RN7SL765P	0	0	0	0	0	0	0	0	0
ZFP2	0	0	0	0	0	0	0	0	0
FKBP15	0	0	0	0	0	0	0	0	0
RNF133	0	0	0	0	0	0	0	0	0
BZW2	0	0	0	0	0	0	0	0	0
HTATSF1	0	0	0	0	0	0	0	0	0
IFNLR1	0	0	0	0	0	0	0	0	0
NMRK2	0	0	0	0	0	0	0	0	0
MIR25	0	0	0	0	0	0	0	0	0
REPS1	0	0	0	0	0	0	0	0	0
CELF2	0	0	0	0	0	0	0	0	0
DCPS	0	0	0	0	0	0	0	0	0
MRGPRE	0	0	0	0	-1	0	0	0	0
SETD1B	0	0	0	0	0	0	0	0	0
ZNF606	0	0	0	0	0	0	0	0	0
RN7SKP292	0	0	0	0	0	0	0	0	0
RN7SL693P	0	0	0	0	0	0	0	0	0
SSR1	0	0	0	0	0	0	0	0	0
CRMP1	0	0	0	0	0	0	0	0	0
SNRNP35	0	0	0	0	0	0	0	0	0
FAM163B	0	0	0	0	0	0	0	0	0
NUP107	0	0	0	0	0	0	0	0	0
OSBPL9	0	0	0	0	0	0	0	0	0
PDE4B	0	0	0	0	0	0	0	0	0
PLIN5	0	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0	0
IDH3G	0	0	0	0	0	0	0	0	0
ARFGAP3	0	0	0	0	0	0	0	0	0
CCDC87	0	0	0	0	0	0	0	0	0
KIF13A	0	0	0	0	0	0	0	0	0
KRT18P59	0	0	0	0	0	0	0	0	0
C12orf45	0	0	0	0	0	0	0	0	0
MAFB	0	0	0	0	0	0	0	0	0
RAC3	0	0	1	0	0	0	0	0	0
TCTE1	0	0	0	0	0	0	0	0	0
C7orf63	0	0	0	0	0	0	0	0	0
PABPN1L	0	0	0	0	0	0	0	0	0
GRINA	0	0	0	0	0	0	0	0	0
ADIPOR1	0	0	0	0	0	0	0	0	0
CLIP4	0	0	0	0	0	0	0	0	0
LRIT2	0	0	0	0	0	0	0	0	0
TFPI	0	0	0	0	0	0	0	0	0
GATSL1	0	0	0	0	0	0	0	0	0
DPEP1	0	0	0	0	0	0	0	0	0
SLITRK2	0	0	0	0	0	0	0	0	0
MIR516B1	0	0	0	0	0	0	0	0	0
HKR1	0	0	0	0	0	0	0	0	0
ABCA9	0	0	1	0	0	0	0	0	0
TMEM87A	0	0	0	0	0	0	0	0	0
BBS5	0	0	0	0	0	0	0	0	0
SMTN	0	0	0	0	0	0	0	0	0
CCDC180	0	0	0	0	0	0	0	0	0
NACC1	0	0	0	0	0	0	0	0	0
CYP17A1	0	0	0	0	0	0	0	0	0
TWIST2	0	0	0	0	0	0	0	0	0
SCG3	0	0	0	0	0	0	0	0	0
PRAMEF3	0	0	0	0	0	0	0	0	0
GFER	0	0	0	0	0	0	0	0	0
LINC00888	0	0	0	0	0	0	0	0	0
SEC14L6	0	0	0	0	0	0	0	0	0
RNA5SP234	0	0	0	0	0	0	0	0	0
NRIP2	0	0	0	0	0	0	0	0	0
C5orf55	0	0	0	0	0	0	0	0	0
RIC8B	0	0	0	0	0	0	0	0	0
CYB5R2	0	0	0	0	-1	0	0	0	0
RNA5SP223	0	0	0	0	0	0	0	0	0
GABRB3	0	0	0	0	0	0	0	0	0
PCBD1	0	0	0	0	0	0	0	0	0
COL6A4P2	0	0	0	0	0	0	0	0	0
SNORD36A	0	0	0	0	0	0	0	0	0
TAF3	0	0	0	0	0	0	0	0	0
GIPC3	0	0	0	0	0	0	0	0	0
GPR85	0	0	0	0	0	0	0	0	0
SP3	0	0	0	0	0	0	0	0	0
DDX1	0	0	0	0	0	0	0	0	0
RNA5SP158	0	0	0	0	0	0	0	0	0
KIAA1984	0	0	0	0	0	0	0	0	0
LINC00893	0	0	0	0	0	0	0	0	0
LPPR1	0	0	0	0	0	0	0	0	0
RNPS1	0	0	0	0	0	0	0	0	0
TAS2R8	0	0	0	0	0	0	0	0	0
LINC00843	0	0	0	0	0	0	0	0	0
ZNF772	0	0	0	0	0	0	0	0	0
SEZ6L	0	0	0	0	0	0	0	0	0
SLC25A10	0	0	1	0	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0	0	0	0
MIR4468	0	0	0	0	0	0	0	0	0
TNFRSF13B	0	0	0	0	0	0	0	0	0
ABHD17B	0	0	0	0	0	0	0	0	0
MKI67	0	0	0	0	0	0	0	0	0
SNORD3C	0	0	0	0	0	0	0	0	0
LGALS13	0	0	0	0	0	0	0	0	0
DCAF10	0	0	0	0	0	0	0	0	0
SEC11A	0	0	0	0	0	0	0	0	0
C4orf6	0	0	0	0	0	0	0	0	0
MIR548AG2	0	0	0	0	0	0	0	0	0
MIR653	0	0	0	0	0	0	0	0	0
SPP2	0	0	0	0	0	0	0	0	0
CCL5	0	0	0	0	0	0	0	0	0
PEX5	0	0	0	0	0	0	0	0	0
CLSPN	0	0	0	0	0	0	0	0	0
LENG1	0	0	0	0	0	0	0	0	0
PIDD	0	0	0	0	-1	0	0	0	0
MIR3686	0	0	0	0	0	0	0	0	0
TM4SF1	0	0	0	0	0	0	0	0	0
OR2AP1	0	0	0	0	0	0	0	0	0
EMILIN2	0	0	0	0	0	0	0	0	0
MIR373	0	0	0	0	0	0	0	0	0
TAS2R13	0	0	0	0	0	0	0	0	0
CT64	0	0	0	0	0	0	0	0	0
ZNF628	0	0	0	0	0	0	0	0	0
SPAG8	0	0	0	0	0	0	0	0	0
GINM1	0	0	0	0	0	0	0	0	0
TLDC2	0	0	0	0	0	0	0	0	0
DZIP1L	0	0	0	0	0	0	0	0	0
VASP	0	0	0	0	0	0	0	0	0
ANKRD13A	0	0	0	0	0	0	0	0	0
PLGRKT	0	0	0	0	0	0	0	0	0
C7orf73	0	0	0	0	0	0	0	0	0
C16orf87	0	0	0	0	0	0	0	0	0
MIR455	0	0	0	0	0	0	0	0	0
FIZ1	0	0	0	0	0	0	0	0	0
BAG5	0	0	0	0	0	0	0	0	0
BUD13	0	0	0	1	0	0	0	0	0
KIAA1211	0	0	0	0	0	0	0	0	0
RNA5SP315	0	0	0	0	0	0	0	0	0
IQSEC3	0	0	0	0	0	0	0	0	0
TATDN3	0	0	0	0	0	0	0	0	0
RNA5SP294	0	0	0	0	0	0	0	0	0
CASP9	0	0	0	0	0	0	0	0	0
MED24	0	0	0	0	0	0	0	0	0
PDCD1	0	0	0	0	0	0	0	0	0
SRPR	0	0	0	0	0	0	0	0	0
OR5P2	0	0	0	0	-1	0	0	0	0
MIR4313	0	0	0	0	0	0	0	0	0
RN7SL771P	0	0	0	0	0	0	0	0	0
EID2	0	0	0	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0	0	0	0
IMMP2L	0	0	0	0	0	0	0	0	0
MIPOL1	0	0	0	0	0	0	0	0	0
SPSB4	0	0	0	0	0	0	0	0	0
OR51D1	0	0	0	0	-1	0	0	0	0
PALD1	0	0	0	0	0	0	0	0	0
C19orf82	0	0	0	0	0	0	0	0	0
ZNF32	0	0	0	0	0	0	0	0	0
KLHL34	0	0	0	0	0	0	0	0	0
IL32	0	0	0	0	0	0	0	0	0
FAM53B	0	0	0	0	0	0	0	0	0
RNA5SP329	0	0	0	0	-1	0	0	0	0
RN7SL640P	0	0	0	0	0	0	0	0	0
C15orf32	0	0	0	0	0	0	0	0	0
MIR4651	0	0	0	0	0	0	0	0	0
SLC7A1	0	0	0	0	0	0	0	0	0
ZNF746	0	0	0	0	0	0	0	0	0
AGAP3	0	0	0	0	0	0	0	0	0
PRKCQ	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0
SPSB1	0	0	0	0	0	0	0	0	0
TIRAP	0	0	0	0	0	0	0	0	0
TEX28P2	0	0	0	0	0	0	0	0	0
RNA5SP254	0	0	0	0	0	0	0	0	0
USP36	0	0	1	0	0	0	0	0	0
SMCO3	0	0	0	0	0	0	0	0	0
MADCAM1	0	0	0	0	0	0	0	0	0
LYZ	0	0	0	0	0	0	0	0	0
TMEM186	0	0	0	0	0	0	0	0	0
RN7SL325P	0	0	0	0	0	0	0	0	0
RN7SKP194	0	0	0	0	0	0	0	0	0
TPM2	0	0	0	0	0	0	0	0	0
NUDCD3	0	0	0	0	0	0	0	0	0
PDZD11	0	0	0	0	0	0	0	0	0
PPP1R11	0	0	0	0	0	0	0	0	0
MIRLET7A2	0	0	0	0	0	0	0	0	0
GCNT3	0	0	0	0	0	0	0	0	0
TRIML1	0	0	0	0	0	0	0	0	0
DNAJC17	0	0	0	0	0	0	0	0	0
TMEM120A	0	0	0	0	0	0	0	0	0
N4BP1	0	0	0	0	0	0	0	0	0
SNORD101	0	0	0	0	0	0	0	0	0
ABCA2	0	0	0	0	0	0	0	0	0
RN7SL869P	0	0	0	0	0	0	0	0	0
BNIP3L	0	0	0	0	0	0	0	0	0
SLC35F2	0	0	0	0	0	0	0	0	0
CTAGE8	0	0	0	0	0	0	0	0	0
IGBP1	0	0	0	0	0	0	0	0	0
SNORA36A	0	0	0	0	0	0	0	0	0
PRKCH	0	0	0	0	0	0	0	0	0
GALNT8	0	0	0	0	0	0	0	0	0
PITRM1	0	0	0	0	0	0	0	0	0
EPS15P1	0	0	0	0	0	0	0	0	0
C12orf56	0	0	0	0	0	0	0	0	0
RASSF8	0	0	0	0	0	0	0	0	0
STXBP1	0	0	0	0	0	0	0	0	0
USP12	0	0	0	0	0	0	0	0	0
RMRPP5	0	0	0	0	-1	0	0	0	0
TRAJ24	0	0	0	0	0	0	0	0	0
OR2A14	0	0	0	0	0	0	0	0	0
ADM	0	0	0	0	-1	0	0	0	0
FGD3	0	0	0	0	0	0	0	0	0
MIR3908	0	0	0	0	0	0	0	0	0
DOC2B	0	0	0	0	0	0	0	0	0
GHRHR	0	0	0	0	0	0	0	0	0
RHPN2	0	0	0	0	0	0	0	0	0
HINFP	0	0	0	0	0	0	0	0	0
VPS72	0	0	0	0	0	0	0	0	0
SERF2	0	0	0	0	0	0	0	0	0
CD22	0	0	0	0	0	0	0	0	0
LAP3	0	0	0	0	0	0	0	0	0
IMPDH1	0	0	0	0	0	0	0	0	0
TRAV7	0	0	0	0	0	0	0	0	0
PPP1R1A	0	0	0	0	0	0	0	0	0
C9orf40	0	0	0	0	0	0	0	0	0
PNPLA7	0	0	0	0	0	0	0	0	0
TRPV3	0	0	0	0	0	0	0	0	0
USP17L10	0	0	0	0	0	0	0	0	0
ATP5L2	0	0	0	0	0	0	0	0	0
SOWAHA	0	0	0	0	0	0	0	0	0
TBRG4	0	0	0	0	0	0	0	0	0
WDR90	0	0	0	0	0	0	0	0	0
FAM104B	0	0	0	0	0	0	0	0	0
FXYD1	0	0	0	0	0	0	0	0	0
LMOD2	0	0	0	0	0	0	0	0	0
ANKRD33	0	0	0	0	0	0	0	0	0
SHISA7	0	0	0	0	0	0	0	0	0
SNX12	0	0	0	0	0	0	0	0	0
KMO	0	0	0	0	0	0	0	0	0
VSIG2	0	0	0	0	0	0	0	0	0
SNORA70C	0	0	0	0	0	0	0	0	0
CDRT15	0	0	0	0	0	0	0	0	0
RAB9A	0	0	0	0	0	0	0	0	0
RUFY3	0	0	0	0	0	0	0	0	0
CLDN1	0	0	0	0	0	0	0	0	0
RNA5SP392	0	0	0	0	0	0	0	0	0
UBE2U	0	0	0	0	0	0	0	0	0
FAM138C	0	0	0	0	-1	0	0	0	0
FASTK	0	0	0	0	0	0	0	0	0
NFKB1	0	0	0	0	0	0	0	0	0
LDB1	0	0	0	0	0	0	0	0	0
UBALD2	0	0	1	0	0	0	0	0	0
GSTA5	0	0	0	0	0	0	0	0	0
LMF2	0	0	0	0	0	0	0	0	0
TUBB8	0	0	0	0	0	0	0	0	0
IFNA6	0	0	-1	-1	-1	0	-1	0	-1
MIR27B	0	0	0	0	0	0	0	0	0
PCBP2	0	0	0	0	0	0	0	0	0
RBP3	0	0	0	0	0	0	0	0	0
CAPN15	0	0	0	0	0	0	0	0	0
MFAP1	0	0	0	0	0	0	0	0	0
NUP205	0	0	0	0	0	0	0	0	0
RN7SL841P	0	0	0	0	0	0	0	0	0
RMST	0	0	0	0	0	0	0	0	0
GABBR2	0	0	0	0	0	0	0	0	0
ANKRD20A8P	0	0	0	0	0	0	0	0	0
NHLH1	0	0	0	0	0	0	0	0	0
WDR83OS	0	0	0	0	0	0	0	0	0
TDRD7	0	0	0	0	0	0	0	0	0
SP8	0	0	0	0	0	0	0	0	0
RNF151	0	0	0	0	0	0	0	0	0
WRAP53	0	0	0	0	0	0	0	0	0
RNY4P5	0	0	0	0	0	0	0	0	0
KCND2	0	0	0	0	0	0	0	0	0
LINC00638	0	0	0	0	0	0	0	0	0
FKBP9L	0	0	0	0	0	1	0	1	0
MIR3960	0	0	0	0	0	0	0	0	0
TIMM17B	0	0	0	0	0	0	0	0	0
SNX15	0	0	0	0	0	0	0	0	0
AGXT	0	0	0	0	0	0	0	0	0
PIP5K1B	0	0	0	0	0	0	0	0	0
IGF2R	0	0	0	0	0	0	0	0	0
RNF181	0	0	0	0	0	0	0	0	0
SBSN	0	0	0	0	0	0	0	0	0
RNA5SP375	0	0	0	0	0	0	0	0	0
TRAJ18	0	0	0	0	0	0	0	0	0
COLGALT1	0	0	0	0	0	0	0	0	0
LINC00562	0	0	0	0	0	0	0	0	0
APEX2	0	0	0	0	0	0	0	0	0
LINC00599	0	0	0	0	0	0	0	1	0
C9orf169	0	0	0	0	0	0	0	0	0
UBE3A	0	0	0	0	0	0	0	0	0
SPANXC	0	0	0	0	0	0	0	0	0
MT1A	0	0	0	0	0	0	0	0	0
SNRNP200	0	0	0	0	0	0	0	0	0
MIR3922	0	0	0	0	0	0	0	0	0
C11orf96	0	0	0	0	0	0	0	0	0
C1orf228	0	0	0	0	0	0	0	0	0
NPVF	0	0	0	0	0	0	0	0	0
TMEM192	0	0	0	0	0	0	0	0	0
TSGA13	0	0	0	0	0	0	0	0	0
